week,home_team,away_team,moneyline
17,St. Louis Rams_2011,San Francisco 49ers_2011,-1
17,New England Patriots_2011,Buffalo Bills_2011,1
17,Green Bay Packers_2011,Detroit Lions_2011,1
17,Houston Texans_2011,Tennessee Titans_2011,-1
17,Miami Dolphins_2011,New York Jets_2011,1
17,Philadelphia Eagles_2011,Washington Redskins_2011,1
17,New Orleans Saints_2011,Carolina Panthers_2011,1
17,Jacksonville Jaguars_2011,Indianapolis Colts_2011,1
17,Minnesota Vikings_2011,Chicago Bears_2011,-1
17,Arizona Cardinals_2011,Seattle Seahawks_2011,1
17,Oakland Raiders_2011,San Diego Chargers_2011,-1
17,Cincinnati Bengals_2011,Baltimore Ravens_2011,-1
17,Cleveland Browns_2011,Pittsburgh Steelers_2011,-1
17,Denver Broncos_2011,Kansas City Chiefs_2011,-1
17,Atlanta Falcons_2011,Tampa Bay Buccaneers_2011,1
17,New York Giants_2011,Dallas Cowboys_2011,1
20,Houston Texans_2011,Cincinnati Bengals_2011,1
20,New Orleans Saints_2011,Detroit Lions_2011,1
20,New York Giants_2011,Atlanta Falcons_2011,1
20,Denver Broncos_2011,Pittsburgh Steelers_2011,1
21,San Francisco 49ers_2011,New Orleans Saints_2011,1
21,New England Patriots_2011,Denver Broncos_2011,1
21,Baltimore Ravens_2011,Houston Texans_2011,1
21,Green Bay Packers_2011,New York Giants_2011,-1
22,New England Patriots_2011,Baltimore Ravens_2011,1
22,San Francisco 49ers_2011,New York Giants_2011,-1
23,New England Patriots_2011,New York Giants_2011,-1
1,New York Giants_2012,Dallas Cowboys_2012,-1
1,Chicago Bears_2012,Indianapolis Colts_2012,1
1,Kansas City Chiefs_2012,Atlanta Falcons_2012,-1
1,New York Jets_2012,Buffalo Bills_2012,1
1,Cleveland Browns_2012,Philadelphia Eagles_2012,-1
1,Detroit Lions_2012,St. Louis Rams_2012,1
1,Houston Texans_2012,Miami Dolphins_2012,1
1,New Orleans Saints_2012,Washington Redskins_2012,-1
1,Tennessee Titans_2012,New England Patriots_2012,-1
1,Minnesota Vikings_2012,Jacksonville Jaguars_2012,1
1,Arizona Cardinals_2012,Seattle Seahawks_2012,1
1,Green Bay Packers_2012,San Francisco 49ers_2012,-1
1,Tampa Bay Buccaneers_2012,Carolina Panthers_2012,1
1,Denver Broncos_2012,Pittsburgh Steelers_2012,1
1,Baltimore Ravens_2012,Cincinnati Bengals_2012,1
1,Oakland Raiders_2012,San Diego Chargers_2012,-1
2,Green Bay Packers_2012,Chicago Bears_2012,1
2,Buffalo Bills_2012,Kansas City Chiefs_2012,1
2,Cincinnati Bengals_2012,Cleveland Browns_2012,1
2,New England Patriots_2012,Arizona Cardinals_2012,-1
2,Miami Dolphins_2012,Oakland Raiders_2012,1
2,Carolina Panthers_2012,New Orleans Saints_2012,1
2,Indianapolis Colts_2012,Minnesota Vikings_2012,1
2,Jacksonville Jaguars_2012,Houston Texans_2012,-1
2,New York Giants_2012,Tampa Bay Buccaneers_2012,1
2,Philadelphia Eagles_2012,Baltimore Ravens_2012,1
2,St. Louis Rams_2012,Washington Redskins_2012,1
2,Seattle Seahawks_2012,Dallas Cowboys_2012,1
2,Pittsburgh Steelers_2012,New York Jets_2012,1
2,San Diego Chargers_2012,Tennessee Titans_2012,1
2,San Francisco 49ers_2012,Detroit Lions_2012,1
2,Atlanta Falcons_2012,Denver Broncos_2012,1
3,Carolina Panthers_2012,New York Giants_2012,-1
3,Cleveland Browns_2012,Buffalo Bills_2012,-1
3,New Orleans Saints_2012,Kansas City Chiefs_2012,-1
3,Washington Redskins_2012,Cincinnati Bengals_2012,-1
3,Indianapolis Colts_2012,Jacksonville Jaguars_2012,-1
3,Tennessee Titans_2012,Detroit Lions_2012,1
3,Miami Dolphins_2012,New York Jets_2012,-1
3,Chicago Bears_2012,St. Louis Rams_2012,1
3,Dallas Cowboys_2012,Tampa Bay Buccaneers_2012,1
3,Minnesota Vikings_2012,San Francisco 49ers_2012,1
3,San Diego Chargers_2012,Atlanta Falcons_2012,-1
3,Arizona Cardinals_2012,Philadelphia Eagles_2012,1
3,Denver Broncos_2012,Houston Texans_2012,-1
3,Oakland Raiders_2012,Pittsburgh Steelers_2012,1
3,Baltimore Ravens_2012,New England Patriots_2012,1
3,Seattle Seahawks_2012,Green Bay Packers_2012,1
4,Baltimore Ravens_2012,Cleveland Browns_2012,1
4,St. Louis Rams_2012,Seattle Seahawks_2012,1
4,Buffalo Bills_2012,New England Patriots_2012,-1
4,Atlanta Falcons_2012,Carolina Panthers_2012,1
4,Detroit Lions_2012,Minnesota Vikings_2012,-1
4,Houston Texans_2012,Tennessee Titans_2012,1
4,Kansas City Chiefs_2012,San Diego Chargers_2012,-1
4,New York Jets_2012,San Francisco 49ers_2012,-1
4,Jacksonville Jaguars_2012,Cincinnati Bengals_2012,-1
4,Arizona Cardinals_2012,Miami Dolphins_2012,1
4,Denver Broncos_2012,Oakland Raiders_2012,1
4,Green Bay Packers_2012,New Orleans Saints_2012,1
4,Tampa Bay Buccaneers_2012,Washington Redskins_2012,-1
4,Philadelphia Eagles_2012,New York Giants_2012,1
4,Dallas Cowboys_2012,Chicago Bears_2012,-1
5,St. Louis Rams_2012,Arizona Cardinals_2012,1
5,New York Giants_2012,Cleveland Browns_2012,1
5,Kansas City Chiefs_2012,Baltimore Ravens_2012,-1
5,Pittsburgh Steelers_2012,Philadelphia Eagles_2012,1
5,Indianapolis Colts_2012,Green Bay Packers_2012,1
5,Cincinnati Bengals_2012,Miami Dolphins_2012,-1
5,Washington Redskins_2012,Atlanta Falcons_2012,-1
5,Carolina Panthers_2012,Seattle Seahawks_2012,-1
5,Jacksonville Jaguars_2012,Chicago Bears_2012,-1
5,Minnesota Vikings_2012,Tennessee Titans_2012,1
5,San Francisco 49ers_2012,Buffalo Bills_2012,1
5,New England Patriots_2012,Denver Broncos_2012,1
5,New Orleans Saints_2012,San Diego Chargers_2012,1
5,New York Jets_2012,Houston Texans_2012,-1
6,Tennessee Titans_2012,Pittsburgh Steelers_2012,1
6,Tampa Bay Buccaneers_2012,Kansas City Chiefs_2012,1
6,Miami Dolphins_2012,St. Louis Rams_2012,1
6,Atlanta Falcons_2012,Oakland Raiders_2012,1
6,New York Jets_2012,Indianapolis Colts_2012,1
6,Baltimore Ravens_2012,Dallas Cowboys_2012,1
6,Cleveland Browns_2012,Cincinnati Bengals_2012,1
6,Philadelphia Eagles_2012,Detroit Lions_2012,-1
6,Seattle Seahawks_2012,New England Patriots_2012,1
6,Arizona Cardinals_2012,Buffalo Bills_2012,-1
6,San Francisco 49ers_2012,New York Giants_2012,-1
6,Washington Redskins_2012,Minnesota Vikings_2012,1
6,Houston Texans_2012,Green Bay Packers_2012,-1
6,San Diego Chargers_2012,Denver Broncos_2012,-1
7,San Francisco 49ers_2012,Seattle Seahawks_2012,1
7,St. Louis Rams_2012,Green Bay Packers_2012,-1
7,Tampa Bay Buccaneers_2012,New Orleans Saints_2012,-1
7,Buffalo Bills_2012,Tennessee Titans_2012,-1
7,Indianapolis Colts_2012,Cleveland Browns_2012,1
7,Houston Texans_2012,Baltimore Ravens_2012,1
7,Carolina Panthers_2012,Dallas Cowboys_2012,-1
7,New York Giants_2012,Washington Redskins_2012,1
7,Minnesota Vikings_2012,Arizona Cardinals_2012,1
7,Oakland Raiders_2012,Jacksonville Jaguars_2012,1
7,New England Patriots_2012,New York Jets_2012,1
7,Cincinnati Bengals_2012,Pittsburgh Steelers_2012,-1
7,Chicago Bears_2012,Detroit Lions_2012,1
8,Minnesota Vikings_2012,Tampa Bay Buccaneers_2012,-1
8,Pittsburgh Steelers_2012,Washington Redskins_2012,1
8,Philadelphia Eagles_2012,Atlanta Falcons_2012,-1
8,Chicago Bears_2012,Carolina Panthers_2012,1
8,Detroit Lions_2012,Seattle Seahawks_2012,1
8,Green Bay Packers_2012,Jacksonville Jaguars_2012,1
8,Tennessee Titans_2012,Indianapolis Colts_2012,-1
8,New York Jets_2012,Miami Dolphins_2012,-1
8,Cleveland Browns_2012,San Diego Chargers_2012,1
8,St. Louis Rams_2012,New England Patriots_2012,-1
8,Kansas City Chiefs_2012,Oakland Raiders_2012,-1
8,Dallas Cowboys_2012,New York Giants_2012,-1
8,Denver Broncos_2012,New Orleans Saints_2012,1
8,Arizona Cardinals_2012,San Francisco 49ers_2012,-1
9,San Diego Chargers_2012,Kansas City Chiefs_2012,1
9,Houston Texans_2012,Buffalo Bills_2012,1
9,Cincinnati Bengals_2012,Denver Broncos_2012,-1
9,Indianapolis Colts_2012,Miami Dolphins_2012,1
9,Green Bay Packers_2012,Arizona Cardinals_2012,1
9,Cleveland Browns_2012,Baltimore Ravens_2012,-1
9,Tennessee Titans_2012,Chicago Bears_2012,-1
9,Jacksonville Jaguars_2012,Detroit Lions_2012,-1
9,Washington Redskins_2012,Carolina Panthers_2012,-1
9,Oakland Raiders_2012,Tampa Bay Buccaneers_2012,-1
9,Seattle Seahawks_2012,Minnesota Vikings_2012,1
9,New York Giants_2012,Pittsburgh Steelers_2012,-1
9,Atlanta Falcons_2012,Dallas Cowboys_2012,1
9,New Orleans Saints_2012,Philadelphia Eagles_2012,1
10,Jacksonville Jaguars_2012,Indianapolis Colts_2012,-1
10,New Orleans Saints_2012,Atlanta Falcons_2012,1
10,New England Patriots_2012,Buffalo Bills_2012,1
10,Carolina Panthers_2012,Denver Broncos_2012,-1
10,Baltimore Ravens_2012,Oakland Raiders_2012,1
10,Cincinnati Bengals_2012,New York Giants_2012,1
10,Miami Dolphins_2012,Tennessee Titans_2012,-1
10,Tampa Bay Buccaneers_2012,San Diego Chargers_2012,1
10,Minnesota Vikings_2012,Detroit Lions_2012,1
10,Seattle Seahawks_2012,New York Jets_2012,1
10,Philadelphia Eagles_2012,Dallas Cowboys_2012,-1
10,San Francisco 49ers_2012,St. Louis Rams_2012,-1
10,Chicago Bears_2012,Houston Texans_2012,-1
10,Pittsburgh Steelers_2012,Kansas City Chiefs_2012,1
11,Buffalo Bills_2012,Miami Dolphins_2012,1
11,St. Louis Rams_2012,New York Jets_2012,-1
11,Detroit Lions_2012,Green Bay Packers_2012,-1
11,Atlanta Falcons_2012,Arizona Cardinals_2012,1
11,Kansas City Chiefs_2012,Cincinnati Bengals_2012,-1
11,Houston Texans_2012,Jacksonville Jaguars_2012,1
11,Washington Redskins_2012,Philadelphia Eagles_2012,1
11,Carolina Panthers_2012,Tampa Bay Buccaneers_2012,-1
11,Dallas Cowboys_2012,Cleveland Browns_2012,1
11,Oakland Raiders_2012,New Orleans Saints_2012,-1
11,New England Patriots_2012,Indianapolis Colts_2012,1
11,Denver Broncos_2012,San Diego Chargers_2012,1
11,Pittsburgh Steelers_2012,Baltimore Ravens_2012,-1
11,San Francisco 49ers_2012,Chicago Bears_2012,1
12,Detroit Lions_2012,Houston Texans_2012,-1
12,Dallas Cowboys_2012,Washington Redskins_2012,-1
12,New York Jets_2012,New England Patriots_2012,-1
12,Chicago Bears_2012,Minnesota Vikings_2012,1
12,Tampa Bay Buccaneers_2012,Atlanta Falcons_2012,-1
12,Cincinnati Bengals_2012,Oakland Raiders_2012,1
12,Cleveland Browns_2012,Pittsburgh Steelers_2012,1
12,Indianapolis Colts_2012,Buffalo Bills_2012,1
12,Kansas City Chiefs_2012,Denver Broncos_2012,-1
12,Jacksonville Jaguars_2012,Tennessee Titans_2012,1
12,Miami Dolphins_2012,Seattle Seahawks_2012,1
12,San Diego Chargers_2012,Baltimore Ravens_2012,-1
12,Arizona Cardinals_2012,St. Louis Rams_2012,-1
12,New Orleans Saints_2012,San Francisco 49ers_2012,-1
12,New York Giants_2012,Green Bay Packers_2012,1
12,Philadelphia Eagles_2012,Carolina Panthers_2012,-1
13,Atlanta Falcons_2012,New Orleans Saints_2012,1
13,St. Louis Rams_2012,San Francisco 49ers_2012,1
13,Buffalo Bills_2012,Jacksonville Jaguars_2012,1
13,Green Bay Packers_2012,Minnesota Vikings_2012,1
13,Tennessee Titans_2012,Houston Texans_2012,-1
13,Miami Dolphins_2012,New England Patriots_2012,-1
13,Kansas City Chiefs_2012,Carolina Panthers_2012,1
13,Chicago Bears_2012,Seattle Seahawks_2012,-1
13,Detroit Lions_2012,Indianapolis Colts_2012,-1
13,New York Jets_2012,Arizona Cardinals_2012,1
13,Denver Broncos_2012,Tampa Bay Buccaneers_2012,1
13,San Diego Chargers_2012,Cincinnati Bengals_2012,-1
13,Oakland Raiders_2012,Cleveland Browns_2012,-1
13,Baltimore Ravens_2012,Pittsburgh Steelers_2012,-1
13,Dallas Cowboys_2012,Philadelphia Eagles_2012,1
13,Washington Redskins_2012,New York Giants_2012,1
14,Oakland Raiders_2012,Denver Broncos_2012,-1
14,Buffalo Bills_2012,St. Louis Rams_2012,-1
14,Cleveland Browns_2012,Kansas City Chiefs_2012,1
14,Indianapolis Colts_2012,Tennessee Titans_2012,1
14,Jacksonville Jaguars_2012,New York Jets_2012,-1
14,Pittsburgh Steelers_2012,San Diego Chargers_2012,-1
14,Cincinnati Bengals_2012,Dallas Cowboys_2012,-1
14,Tampa Bay Buccaneers_2012,Philadelphia Eagles_2012,-1
14,Washington Redskins_2012,Baltimore Ravens_2012,1
14,Carolina Panthers_2012,Atlanta Falcons_2012,1
14,Minnesota Vikings_2012,Chicago Bears_2012,1
14,San Francisco 49ers_2012,Miami Dolphins_2012,1
14,Seattle Seahawks_2012,Arizona Cardinals_2012,1
14,New York Giants_2012,New Orleans Saints_2012,1
14,Green Bay Packers_2012,Detroit Lions_2012,1
14,New England Patriots_2012,Houston Texans_2012,1
15,Philadelphia Eagles_2012,Cincinnati Bengals_2012,-1
15,St. Louis Rams_2012,Minnesota Vikings_2012,-1
15,Houston Texans_2012,Indianapolis Colts_2012,1
15,Baltimore Ravens_2012,Denver Broncos_2012,-1
15,Atlanta Falcons_2012,New York Giants_2012,1
15,Chicago Bears_2012,Green Bay Packers_2012,-1
15,Cleveland Browns_2012,Washington Redskins_2012,-1
15,Miami Dolphins_2012,Jacksonville Jaguars_2012,1
15,New Orleans Saints_2012,Tampa Bay Buccaneers_2012,1
15,Buffalo Bills_2012,Seattle Seahawks_2012,-1
15,San Diego Chargers_2012,Carolina Panthers_2012,-1
15,Arizona Cardinals_2012,Detroit Lions_2012,1
15,Dallas Cowboys_2012,Pittsburgh Steelers_2012,1
15,Oakland Raiders_2012,Kansas City Chiefs_2012,1
15,New England Patriots_2012,San Francisco 49ers_2012,-1
15,Tennessee Titans_2012,New York Jets_2012,1
16,Detroit Lions_2012,Atlanta Falcons_2012,-1
16,Miami Dolphins_2012,Buffalo Bills_2012,1
16,Pittsburgh Steelers_2012,Cincinnati Bengals_2012,-1
16,Dallas Cowboys_2012,New Orleans Saints_2012,-1
16,Green Bay Packers_2012,Tennessee Titans_2012,1
16,Jacksonville Jaguars_2012,New England Patriots_2012,-1
16,Kansas City Chiefs_2012,Indianapolis Colts_2012,-1
16,Houston Texans_2012,Minnesota Vikings_2012,-1
16,New York Jets_2012,San Diego Chargers_2012,-1
16,Philadelphia Eagles_2012,Washington Redskins_2012,-1
16,Tampa Bay Buccaneers_2012,St. Louis Rams_2012,-1
16,Carolina Panthers_2012,Oakland Raiders_2012,1
16,Denver Broncos_2012,Cleveland Browns_2012,1
16,Arizona Cardinals_2012,Chicago Bears_2012,-1
16,Baltimore Ravens_2012,New York Giants_2012,1
16,Seattle Seahawks_2012,San Francisco 49ers_2012,1
17,Atlanta Falcons_2012,Tampa Bay Buccaneers_2012,-1
17,Buffalo Bills_2012,New York Jets_2012,1
17,Pittsburgh Steelers_2012,Cleveland Browns_2012,1
17,Indianapolis Colts_2012,Houston Texans_2012,1
17,Tennessee Titans_2012,Jacksonville Jaguars_2012,1
17,New Orleans Saints_2012,Carolina Panthers_2012,-1
17,Detroit Lions_2012,Chicago Bears_2012,-1
17,Cincinnati Bengals_2012,Baltimore Ravens_2012,1
17,New York Giants_2012,Philadelphia Eagles_2012,1
17,San Diego Chargers_2012,Oakland Raiders_2012,1
17,San Francisco 49ers_2012,Arizona Cardinals_2012,1
17,Denver Broncos_2012,Kansas City Chiefs_2012,1
17,Minnesota Vikings_2012,Green Bay Packers_2012,1
17,New England Patriots_2012,Miami Dolphins_2012,1
17,Seattle Seahawks_2012,St. Louis Rams_2012,1
17,Washington Redskins_2012,Dallas Cowboys_2012,1
20,Houston Texans_2012,Cincinnati Bengals_2012,1
20,Green Bay Packers_2012,Minnesota Vikings_2012,1
20,Baltimore Ravens_2012,Indianapolis Colts_2012,1
20,Washington Redskins_2012,Seattle Seahawks_2012,-1
21,Denver Broncos_2012,Baltimore Ravens_2012,-1
21,San Francisco 49ers_2012,Green Bay Packers_2012,1
21,Atlanta Falcons_2012,Seattle Seahawks_2012,1
21,New England Patriots_2012,Houston Texans_2012,1
22,Atlanta Falcons_2012,San Francisco 49ers_2012,-1
22,New England Patriots_2012,Baltimore Ravens_2012,-1
23,Baltimore Ravens_2012,San Francisco 49ers_2012,1
1,Denver Broncos_2013,Baltimore Ravens_2013,1
1,Buffalo Bills_2013,New England Patriots_2013,-1
1,Chicago Bears_2013,Cincinnati Bengals_2013,1
1,Cleveland Browns_2013,Miami Dolphins_2013,-1
1,Indianapolis Colts_2013,Oakland Raiders_2013,1
1,Detroit Lions_2013,Minnesota Vikings_2013,1
1,Pittsburgh Steelers_2013,Tennessee Titans_2013,-1
1,New Orleans Saints_2013,Atlanta Falcons_2013,1
1,Jacksonville Jaguars_2013,Kansas City Chiefs_2013,-1
1,New York Jets_2013,Tampa Bay Buccaneers_2013,1
1,Carolina Panthers_2013,Seattle Seahawks_2013,-1
1,St. Louis Rams_2013,Arizona Cardinals_2013,1
1,San Francisco 49ers_2013,Green Bay Packers_2013,1
1,Dallas Cowboys_2013,New York Giants_2013,1
1,Washington Redskins_2013,Philadelphia Eagles_2013,-1
1,San Diego Chargers_2013,Houston Texans_2013,-1
2,New England Patriots_2013,New York Jets_2013,1
2,Buffalo Bills_2013,Carolina Panthers_2013,1
2,Baltimore Ravens_2013,Cleveland Browns_2013,1
2,Indianapolis Colts_2013,Miami Dolphins_2013,-1
2,Kansas City Chiefs_2013,Dallas Cowboys_2013,1
2,Green Bay Packers_2013,Washington Redskins_2013,1
2,Philadelphia Eagles_2013,San Diego Chargers_2013,-1
2,Atlanta Falcons_2013,St. Louis Rams_2013,1
2,Chicago Bears_2013,Minnesota Vikings_2013,1
2,Houston Texans_2013,Tennessee Titans_2013,1
2,Arizona Cardinals_2013,Detroit Lions_2013,1
2,Tampa Bay Buccaneers_2013,New Orleans Saints_2013,-1
2,New York Giants_2013,Denver Broncos_2013,-1
2,Oakland Raiders_2013,Jacksonville Jaguars_2013,1
2,Seattle Seahawks_2013,San Francisco 49ers_2013,1
2,Cincinnati Bengals_2013,Pittsburgh Steelers_2013,1
3,Philadelphia Eagles_2013,Kansas City Chiefs_2013,-1
3,Dallas Cowboys_2013,St. Louis Rams_2013,1
3,New England Patriots_2013,Tampa Bay Buccaneers_2013,1
3,Carolina Panthers_2013,New York Giants_2013,1
3,Cincinnati Bengals_2013,Green Bay Packers_2013,1
3,New Orleans Saints_2013,Arizona Cardinals_2013,1
3,Washington Redskins_2013,Detroit Lions_2013,-1
3,Baltimore Ravens_2013,Houston Texans_2013,1
3,Tennessee Titans_2013,San Diego Chargers_2013,1
3,Minnesota Vikings_2013,Cleveland Browns_2013,-1
3,Miami Dolphins_2013,Atlanta Falcons_2013,1
3,New York Jets_2013,Buffalo Bills_2013,1
3,San Francisco 49ers_2013,Indianapolis Colts_2013,-1
3,Seattle Seahawks_2013,Jacksonville Jaguars_2013,1
3,Pittsburgh Steelers_2013,Chicago Bears_2013,-1
3,Denver Broncos_2013,Oakland Raiders_2013,1
4,St. Louis Rams_2013,San Francisco 49ers_2013,-1
4,Buffalo Bills_2013,Baltimore Ravens_2013,1
4,Kansas City Chiefs_2013,New York Giants_2013,1
4,Detroit Lions_2013,Chicago Bears_2013,1
4,Tampa Bay Buccaneers_2013,Arizona Cardinals_2013,-1
4,Houston Texans_2013,Seattle Seahawks_2013,-1
4,Cleveland Browns_2013,Cincinnati Bengals_2013,1
4,Jacksonville Jaguars_2013,Indianapolis Colts_2013,-1
4,Minnesota Vikings_2013,Pittsburgh Steelers_2013,1
4,Tennessee Titans_2013,New York Jets_2013,1
4,San Diego Chargers_2013,Dallas Cowboys_2013,1
4,Denver Broncos_2013,Philadelphia Eagles_2013,1
4,Oakland Raiders_2013,Washington Redskins_2013,-1
4,Atlanta Falcons_2013,New England Patriots_2013,-1
4,New Orleans Saints_2013,Miami Dolphins_2013,1
5,Cleveland Browns_2013,Buffalo Bills_2013,1
5,St. Louis Rams_2013,Jacksonville Jaguars_2013,1
5,Chicago Bears_2013,New Orleans Saints_2013,-1
5,Cincinnati Bengals_2013,New England Patriots_2013,1
5,Green Bay Packers_2013,Detroit Lions_2013,1
5,Miami Dolphins_2013,Baltimore Ravens_2013,-1
5,New York Giants_2013,Philadelphia Eagles_2013,-1
5,Indianapolis Colts_2013,Seattle Seahawks_2013,1
5,Tennessee Titans_2013,Kansas City Chiefs_2013,-1
5,Arizona Cardinals_2013,Carolina Panthers_2013,1
5,Dallas Cowboys_2013,Denver Broncos_2013,-1
5,San Francisco 49ers_2013,Houston Texans_2013,1
5,Oakland Raiders_2013,San Diego Chargers_2013,1
5,Atlanta Falcons_2013,New York Jets_2013,-1
6,Chicago Bears_2013,New York Giants_2013,1
6,Baltimore Ravens_2013,Green Bay Packers_2013,-1
6,Buffalo Bills_2013,Cincinnati Bengals_2013,-1
6,Cleveland Browns_2013,Detroit Lions_2013,-1
6,Kansas City Chiefs_2013,Oakland Raiders_2013,1
6,Houston Texans_2013,St. Louis Rams_2013,-1
6,New York Jets_2013,Pittsburgh Steelers_2013,-1
6,Tampa Bay Buccaneers_2013,Philadelphia Eagles_2013,-1
6,Minnesota Vikings_2013,Carolina Panthers_2013,-1
6,Denver Broncos_2013,Jacksonville Jaguars_2013,1
6,Seattle Seahawks_2013,Tennessee Titans_2013,1
6,San Francisco 49ers_2013,Arizona Cardinals_2013,1
6,New England Patriots_2013,New Orleans Saints_2013,1
6,Dallas Cowboys_2013,Washington Redskins_2013,1
6,San Diego Chargers_2013,Indianapolis Colts_2013,1
7,Arizona Cardinals_2013,Seattle Seahawks_2013,-1
7,Atlanta Falcons_2013,Tampa Bay Buccaneers_2013,1
7,Miami Dolphins_2013,Buffalo Bills_2013,-1
7,Detroit Lions_2013,Cincinnati Bengals_2013,-1
7,Philadelphia Eagles_2013,Dallas Cowboys_2013,-1
7,Jacksonville Jaguars_2013,San Diego Chargers_2013,-1
7,Carolina Panthers_2013,St. Louis Rams_2013,1
7,New York Jets_2013,New England Patriots_2013,1
7,Washington Redskins_2013,Chicago Bears_2013,1
7,Tennessee Titans_2013,San Francisco 49ers_2013,-1
7,Pittsburgh Steelers_2013,Baltimore Ravens_2013,1
7,Green Bay Packers_2013,Cleveland Browns_2013,1
7,Kansas City Chiefs_2013,Houston Texans_2013,1
7,Indianapolis Colts_2013,Denver Broncos_2013,1
7,New York Giants_2013,Minnesota Vikings_2013,1
8,Tampa Bay Buccaneers_2013,Carolina Panthers_2013,-1
8,New England Patriots_2013,Miami Dolphins_2013,1
8,New Orleans Saints_2013,Buffalo Bills_2013,1
8,Kansas City Chiefs_2013,Cleveland Browns_2013,1
8,Philadelphia Eagles_2013,New York Giants_2013,-1
8,Detroit Lions_2013,Dallas Cowboys_2013,1
8,Jacksonville Jaguars_2013,San Francisco 49ers_2013,-1
8,Oakland Raiders_2013,Pittsburgh Steelers_2013,1
8,Cincinnati Bengals_2013,New York Jets_2013,1
8,Arizona Cardinals_2013,Atlanta Falcons_2013,1
8,Denver Broncos_2013,Washington Redskins_2013,1
8,Minnesota Vikings_2013,Green Bay Packers_2013,-1
8,St. Louis Rams_2013,Seattle Seahawks_2013,-1
9,Miami Dolphins_2013,Cincinnati Bengals_2013,1
9,St. Louis Rams_2013,Tennessee Titans_2013,-1
9,Buffalo Bills_2013,Kansas City Chiefs_2013,-1
9,Carolina Panthers_2013,Atlanta Falcons_2013,1
9,Washington Redskins_2013,San Diego Chargers_2013,1
9,Dallas Cowboys_2013,Minnesota Vikings_2013,1
9,New York Jets_2013,New Orleans Saints_2013,1
9,Oakland Raiders_2013,Philadelphia Eagles_2013,-1
9,Seattle Seahawks_2013,Tampa Bay Buccaneers_2013,1
9,Cleveland Browns_2013,Baltimore Ravens_2013,1
9,New England Patriots_2013,Pittsburgh Steelers_2013,1
9,Houston Texans_2013,Indianapolis Colts_2013,-1
